Object.ID,Is.Public.Domain,Department,AccessionYear,Object.Name,Title,Culture,Period,Artist.Prefix,Artist.Display.Name,Artist.Display.Bio,Artist.Suffix,Artist.Alpha.Sort,Artist.Nationality,Artist.Begin.Date,Artist.End.Date,Artist.Gender,Object.Date,Object.Begin.Date,Object.End.Date,Medium,Dimensions,Country,Region,Credit.Line,Rights.and.Reproduction
241471,TRUE,Greek and Roman Art,1874,Lamp,Terracotta oil lamp,Roman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st century B.C.–1st century A.D.,-99,99,Terracotta,"Length: 3 1/2 in. (8.9 cm)
Height: 15/16 in. (2.4 cm)",NA,NA,"The Cesnola Collection, Purchased by subscription, 1874–76",NA
70803,TRUE,Asian Art,1991,Slippers,NA,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,late 19th century,1867,1899,Silk satin embroidered with silk and metallic thread,L. 6 1/4 in. (15.9 cm),NA,NA,"Purchase, Mr. and Mrs. Jerome A. Straka Fund, 1991",NA
145047,FALSE,Costume Institute,2017,Necklace,Necklace,American,NA,NA,Giorgio di Sant'Angelo,"American, born Italy, 1933–1989",NA,Sant'Angelo Giorgio,NA,1933,1989,NA,1970,1970,1970,"fur, leather, metal, synthetic",NA,NA,NA,"Gift of Martin F. Price, 2017",NA
568796,FALSE,Egyptian Art,1911,Vase fragment,Vase fragment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1295–1070 B.C.,-1295,-1295,Glass,H. 1.7 × W. 3 cm (11/16 × 1 3/16 in.),Egypt,Memphite Region,"Rogers Fund, 1911",NA
419485,TRUE,Drawings and Prints,1957,Print,"Le Chandelier (The Candelabra), from Lux Claustri ou La Lumière du Cloitre (The Light of the Cloisters), plate 3",NA,NA,NA,Jacques Callot|François Langlois,"French, Nancy 1592–1635 Nancy|French, baptized Chartres, 1588–1647 Paris",NA,"Callot, Jacques|Langlois, François",French|French,1592      |1580,1635      |1647,|,1625–31,1625,1631,Etching and letterpress; second state of two (Lieure),"Sheet: 5 7/8 x 4 1/4 in. (15 x 10.8 cm)
Plate: 2 7/16 x 3 3/8 in. (6.2 x 8.5 cm)",NA,NA,"Bequest of Edwin De T. Bechtel, 1957",NA
217530,FALSE,European Sculpture and Decorative Arts,1909,Piece,Piece,German,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19th century,1800,1899,Cotton,NA,NA,NA,"Rogers Fund, 1909",NA
225857,FALSE,European Sculpture and Decorative Arts,1936,Piece,Piece,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19th century,1800,1899,NA,NA,NA,NA,"Gift of The United Piece Dye Works, 1936",NA
265996,FALSE,Photographs,1988,Photograph,"In the Veterinary Clinic, 77",NA,NA,NA,Aleksandras Macijauskas,"Lithuanian, born 1938",NA,"Macijauskas, Aleksandras",Lithuanian,1938,9999,NA,1977,1977,1977,Gelatin silver print,38.3 x 28.6 cm. (15  1/16  x 11  1/4  in.),NA,NA,"Gift of Dorothy and Eugene Prakapas, 1988",NA
261471,TRUE,Photographs,1975,Photograph,[La Comtesse with Group on a Rocky Beach],NA,NA,NA,Pierre-Louis Pierson|Countess Virginia Oldoini Verasis di Castiglione,"French, 1822–1913|1835–1899",NA,"Pierson, Pierre-Louis|Castiglione, di,  Virginia Oldoini Verasis Countess",French,1822      |1835,1913      |1899,|,1860s,1860,1869,Albumen silver print from glass negative,21.3 x 17.8 cm (8 3/8 x 7 in.),NA,NA,"David Hunter McAlpin Fund, 1975",NA
204967,TRUE,European Sculpture and Decorative Arts,1968,Pyx,Pyx,"Spanish, Toledo",NA,NA,Gaspar Gallo,active ca. 1561–86,NA,Gallo Gaspar,NA,1500,1600,NA,mid-16th century,1530,1565,Silver gilt,Height: 7 7/8 in. (20 cm),NA,NA,"Gift of Irwin Untermyer, 1968",NA
243866,TRUE,Greek and Roman Art,1874,Arrowhead,Arrowhead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7000,330,Iron,Width     8.26 cm.,NA,NA,"The Cesnola Collection, Purchased by subscription, 1874–76",NA
202108,TRUE,European Sculpture and Decorative Arts,1958,Sconces,Set of six sconces,probably Italian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17th century,1600,1699,Iron,"Overall (.1a): 8 1/2 × 12 1/8 in. (21.6 × 30.8 cm);
Length (.1b): 6 in. (15.2 cm);
Overall (.2a): 9 3/4 × 13 7/8 in. (24.8 × 35.2 cm);
Length (.2b): 6 in. (15.2 cm);
Overall (.3a): 9 1/2 × 12 9/16 in. (24.1 × 31.9 cm);
Length (.3b): 6 in. (15.2 cm);
Overall (.4a): 8 3/8 × 13 11/16 in. (21.3 × 34.8 cm);
Length (.4b): 6 in. (15.2 cm);
Overall (.5a): 9 7/8 × 13 1/2 in. (25.1 × 34.3 cm);
Length (.5b): 6 in. (15.2 cm);
Overall (.6): 8 3/8 × 13 1/2 in. (21.3 × 34.3 cm)",NA,NA,"Gift of Mrs. Katharine Prentis Murphy, 1958",NA
568350,TRUE,Egyptian Art,1922,Heddle Jack,Loom Heddle Jack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1850–1070 B.C.,-1850,-1070,Wood,h. 7.5 cm (2 15/16 in),Egypt,Memphite Region,"Rogers Fund and Edward S. Harkness Gift, 1922",NA
429567,TRUE,Drawings and Prints,1962,Print,The Cat Climbs a Barn from Hendrick van Alcmar's Renard The Fox,NA,NA,NA,Allart van Everdingen,"Dutch, Alkmaar 1621–1675 Amsterdam",NA,"Everdingen, Allart van",Dutch,1621,1675,NA,1650–75,1650,1675,Engraving; third state of four,"Plate: 3 13/16 × 4 1/2 in. (9.7 × 11.4 cm)
Sheet: 4 in. × 4 13/16 in. (10.2 × 12.2 cm)",NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1962",NA
282914,FALSE,Photographs,1999,Photograph,"[Couple on Footpath, Yale University Campus, New Haven, Connecticut Possibly for Unpublished Fortune Portfolio ""The Clothes""]",NA,NA,NA,Walker Evans,"American, St. Louis, Missouri 1903–1975 New Haven, Connecticut",NA,"Evans, Walker",American,1903,1975,NA,"June 10, 1963",1963,1963,Gelatin silver print,24 x 32 cm (9 7/16 x 12 5/8 in. ),NA,NA,"Anonymous Gift, 1999","© Walker Evans Archive, The Metropolitan Museum of Art"
336932,FALSE,Drawings and Prints,1961,Drawing,Study for a Soldier on Horseback,NA,NA,NA,Carl Alexander von Heideloff,"German, Stuttgart 1789–1865 Haßfurt",NA,"Heideloff, Carl Alexander von",German,1789,1865,NA,18th Century,1700,1800,Graphite,NA,NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1961",NA
241408,TRUE,Greek and Roman Art,1874,Lamp,Terracotta oil lamp,Roman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5th–6th century A.D.,400,600,Terracotta,Overall: 1 1/4 x 3 7/16 in. (3.2 x 8.7 cm),NA,NA,"The Cesnola Collection, Purchased by subscription, 1874–76",NA
820080,FALSE,Drawings and Prints,1942,Print,Love and Wealth attending the wedding of Gamache,NA,NA,After,Louis Surugue|Madeleine Horthemels|Miguel de Cervantes Saavedra|Charles Antoine Coypel,"French, Paris ca. 1686–1762 Grand Vaux|French, Paris 1686–1767 Paris|Spanish, Alcalá 1547–1616 Madrid|French, Paris 1694–1752 Paris",NA,"Surugue, Louis|Horthemels, Madeleine|Cervantes, Saavedra Miguel de|Coypel, Charles Antoine",NA,1686      |1686      |1547      |1694,1762      |1767      |1616      |1752,|Female||,1724,1724,1724,Etching and engraving,"Plate: 12 3/16 × 12 3/8 in. (31 × 31.5 cm)
Sheet: 22 3/16 × 16 1/8 in. (56.3 × 41 cm)",NA,NA,"Gift of Helen O. Brice, 1942",NA
461073,TRUE,Robert Lehman Collection,1975,Frame,Corner-flower frame,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1670,1667,1673,Oak lower moldings; lime upper moldings.,"97 x 83.6, 73.4 x 61, 76.8 x 64 cm.",NA,NA,"Robert Lehman Collection, 1975",NA
378941,TRUE,Drawings and Prints,1923,Drawing,"Design for Pony Phaeton, no. 3245a",NA,NA,NA,Brewster & Co.,"American, New York",NA,Brewster & Co.,American,NA,NA,NA,1876,1876,1876,"Pen and black ink, watercoclor wash and black ink",Sheet: 5 5/8 x 8 3/16 in. (14.3 x 20.8 cm),NA,NA,"Gift of William Brewster, 1923",NA
158145,FALSE,Costume Institute,2009,Parasol,Parasol,Italian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915–29,1915,1929,"silk, leather, wood, metal, synthetic",NA,NA,NA,"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Mrs. Peter T. Denker, 1961",NA
191819,TRUE,European Sculpture and Decorative Arts,1911,Relief,Accellino di Meliaduce Salvago (ca. 1420–before 1506),"Italian, Genoa",NA,NA,Antonio Tamagnini,"Italian, active ca. 1491–1504",NA,"Tamagnini, Antonio",NA,1461,1534,NA,late 15th century,1485,1499,Marble,"Diameter (wt confirmed): H. 21 3/8 in., Wt. 69lb. (54.3 cm, 31.2982kg)",NA,NA,"Rogers Fund, 1911",NA
236077,TRUE,European Sculpture and Decorative Arts,1958,Side chair,Side chair (one of a pair) (part of a set),"French, Paris",NA,embroidered upholstery in the style of,Georges Jacob|Philippe de Lasalle,"French, Cheny 1739–1814 Paris|French, 1723–1804",NA,"Jacob, Georges|Lasalle, Philippe de",French|French,1739      |1723,1814      |1804,|,ca. 1775–80,1770,1785,Carved and gilded walnut; embroidered silk-satin,Overall: 38 3/8 × 24 1/4 × 24 1/4 in. (97.5 × 61.6 × 61.6 cm),NA,NA,"Gift of Samuel H. Kress Foundation, 1958",NA
52627,TRUE,Asian Art,1927,Bowl,NA,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9th–10th century,800,999,Stoneware with black glaze (Yaozhou ware),H. 1 3/4 in. (4.4 cm); Diam. 6 in. (15.2 cm),NA,NA,"Fletcher Fund, 1927",NA
417369,TRUE,Drawings and Prints,1917,Print,"Copy of Le Gentilhomme a la Grande Canne (The Gentleman with the Large Cane), from Les Caprices",NA,NA,After,Anonymous|Jacques Callot,"French, Nancy 1592–1635 Nancy",NA,"Anonymous|Callot, Jacques",French,1592,1635,|,17th century,1620,1700,Etching,"Sheet: 2 3/8 x 3 1/4 in. (6 x 8.3 cm)
Plate: 2 5/16 x 3 1/8 in. (5.8 x 8 cm)",NA,NA,"Purchase, Joseph Pulitzer Bequest, 1917",NA
224625,FALSE,European Sculpture and Decorative Arts,1936,Galloon,Galloon,Italian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18th–19th century,1700,1899,Silk,"a) L. 16 x W. 2 1/8 inches (40.6 x 5.4 cm)
b) L. 14 1/2 x W. 2 1/8 inches (36.8 x 5.4 cm)",NA,NA,"Gift of The United Piece Dye Works, 1936",NA
289816,FALSE,Photographs,1994,Postcard,"Race St., Cambridge, Md.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900s,1900,1909,Photomechanical print,approx. 9 x 14 cm (3 9/16 x 5 1/2 in. ),NA,NA,"Walker Evans Archive, 1994",NA
158289,FALSE,Costume Institute,2009,Wedding Corset,Wedding corset,American,NA,(attributed),Lord & Taylor,"American, founded 1826",NA,Lord & Taylor,American,1826,2050,NA,ca. 1903,1901,1905,"silk, bone, metal, elastic",NA,NA,NA,"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Elizabeth B. Brown, 1976",NA
62794,TRUE,Asian Art,1893,Teabowl,永樂保全作　色絵日之出鶴文茶碗|Teabowl with Rising Sun and Crane,Japan,NA,NA,Eiraku Hozen,1795–1854,NA,Eiraku Hozen,NA,1795,1854,NA,mid-19th century,1834,1866,"Stoneware with cream slip under a white slip and polychrome enamels, gold, and silver over a transparent glaze (Kyoto ware, Eiraku type)",H. 3 1/4 in. (8.3 cm); Diam. of rim 5 in. (12.7 cm); Diam. of base 1 7/8 in. (4.8 cm),NA,NA,"Gift of Charles Stewart Smith, 1893",NA
468823,TRUE,Medieval Art,1887,Key,Key,German,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15th century,1400,1499,Iron,Overall: 2 1/8 x 13/16 x 3/8 in. (5.4 x 2.1 x 0.9 cm),NA,NA,"Gift of Henry G. Marquand, 1887",NA
419811,TRUE,Drawings and Prints,1917,Print,"S. Procope, martyr (St. Procopius, Martyr), July 8th, from Les Images De Tous Les Saincts et Saintes de L'Année (Images of All of the Saints and Religious Events of the Year)",NA,NA,NA,Israël Henriet|Jacques Callot,"French, Nancy ca. 1590–1661 Paris|French, Nancy 1592–1635 Nancy",NA,"Henriet, Israël|Callot, Jacques",French|French,1590      |1592,1661      |1635,|,1636,1636,1636,Etching; second state of two (Lieure),Sheet: 2 9/16 x 1 15/16 in. (6.5 x 4.9 cm),NA,NA,"Purchase, Joseph Pulitzer Bequest, 1917",NA
174349,FALSE,Costume Institute,2009,Evening jacket,Evening jacket,French,NA,Attributed to|Attributed to,Cristobal Balenciaga|House of Balenciaga,"Spanish, Guetaria, San Sebastian 1895–1972 Javea|French, founded 1937",NA,"Balenciaga, Cristobal|Balenciaga, House of",Spanish|French,1895-01-21|1937,1972-03-23|9999,|,1946,1946,1946,"Wool, beads, silk",NA,NA,NA,"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Joan Fontaine, 1962",NA
9088,TRUE,The American Wing,1946,Tumbler,Tumbler,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1850–60,1850,1860,Pressed glass,H. 3 7/8 in. (9.8 cm); Diam. 3 1/2 in. (8.9 cm),United States,NA,"Gift of Mrs. Emily Winthrop Miles, 1946",NA
678401,TRUE,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix (drinking cup),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5th century B.C.,-500,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
421537,FALSE,Drawings and Prints,1971,Print,"Interior of the Crystal Palace from the Transept, from an Accurate Drawing Approved by the Royal Commissioners",NA,NA,NA,Read and Company,London,NA,Read and Company,British,1800,1900,NA,1850,1850,1850,Etching,Sheet: 11 5/8 x 25 9/16 in. (29.6 x 65 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1971",NA
563236,FALSE,Egyptian Art,1917,Jar Label,Jar label fragments,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",NA,Egypt,"Upper Egypt, Thebes","Rogers Fund, 1917",NA
423816,FALSE,Drawings and Prints,1957,Print,Pertaining to Harbor,NA,NA,NA,John G. F. von Wicht,"German, Hollstein 1888–1970 Brooklyn, New York (active United States after 1923)",NA,"Wicht, John G. F. von",German,1888,1888,NA,ca. 1950,1950,1950,Lithograph,Sheet: 18 13/16 × 24 5/8 in. (47.8 × 62.5 cm),NA,NA,"John B. Turner Fund, 1957",NA
916,TRUE,The American Wing,1914,Box,Box,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800–1830,1800,1830,Silver,3/8 x 3 x 1 in. (1 x 7.6 x 2.5 cm); 17 dwt. (26.2 g),United States,NA,"Bequest of John L. Cadwalader, 1914",NA
721604,TRUE,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix (drinking cup),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,late 5th century B.C./early 4th century B.C.,-530,-300,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
378688,TRUE,Drawings and Prints,1923,Drawing,"Design for Dos-a-dos Phaeton, no. 4034",NA,NA,NA,Brewster & Co.|Herman Stahmer,"American, New York|American, 1857–1894",NA,"Brewster & Co.|Stahmer, Herman",American|American,1857,1894,|,1889,1889,1889,"Pen and black ink, watercolor and gouache with gum arabic and metallic ink",Sheet: 6 x 9 7/16 in. (15.2 x 24 cm),NA,NA,"Gift of William Brewster, 1923",NA
315273,TRUE,"Arts of Africa, Oceania, and the Americas",1987,Mask,Face Mask,Moche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd–7th century,100,700,"Copper (hammered), cinnabar",H. 6 1/16 x W. 7 11/16 in. (15.4 x 19.5 cm),Peru,NA,"Bequest of Jane Costello Goldberg, from the Collection of Arnold I. Goldberg, 1986",NA
41364,FALSE,Asian Art,1921,Snuff bottle,NA,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1736,1795,Murrhina agate with glass stopper,H. 3 1/4 in. (8.3 cm),NA,NA,"Bequest of Edmund C. Converse, 1921",NA
327259,TRUE,Ancient Near Eastern Art,1986,Cylinder seal,Cylinder seal with monsters or animals,Elamite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7th-6th century B.C.,-700,-500,"Mottled orange, red, and cream Limestone
",0.98 in. (2.49 cm),NA,Iran,"Gift of Martin and Sarah Cherkasky, 1986",NA
358394,FALSE,Drawings and Prints,1924,Book,"Notice of Zinc Roofing, with Diagrams and Summary Description of the General Properties and Uses of Zinc",NA,NA,Issued by,Vieille Montagne Zinc Mining Company|John M. Elliott,"New York, NY|New York, NY",NA,"Vieille Montagne Zinc Mining Company|Elliott, John M.",American|American,1850      |1800,1900      |1900,|,1857,1857,1857,Illustrations: lithography,7 15/16 x 5 1/4 in. (20.2 x 13.3 cm),NA,NA,"Harris Brisbane Dick Fund, 1924",NA
400574,FALSE,Drawings and Prints,1963,Print,"Primrose (Primula Vulgaris), from the Flowers series for Old Judge Cigarettes",NA,NA,Issued by,Goodwin & Company|George S. Harris & Sons,"American, Philadelphia",NA,"Goodwin & Company|Harris, George S., & Sons",American,1850,1950,|,1890,1890,1890,Commercial color lithograph,sheet: 2 3/4 x 1 1/2 in. (7 x 3.8 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
399898,TRUE,Drawings and Prints,2012,Print,Commas and Damian,NA,NA,NA,"Anonymous, Greek",NA,NA,"Anonymous, Greek",NA,1800,1900,NA,19th century?,1800,1900,Handcolored woodcut,"sheet: 13 3/16 x 9 5/16 in. (33.5 x 23.6 cm)
image: 10 5/8 x 7 3/4 in. (27 x 19.7 cm)",NA,NA,"Bequest of Phyllis Massar, 2011",NA
649774,FALSE,Drawings and Prints,NA,Print,Budapest: Elizabeth Bridge (Elisabethbrücke),NA,NA,NA,Franz Kuhn|Wiener Werkstätte,"Austrian, Mistelbach 1889–1952 Vienna",NA,"Kuhn, Franz|Wiener Werkstätte",Austrian,1889,1952,|,1911,1911,1911,Color lithograph,Sheet: 5 1/2 × 3 9/16 in. (14 × 9 cm),NA,NA,"Museum Accession, transferred from the Library",NA
288374,FALSE,Photographs,1982,Stereographs,[Group of 5 Stereograph Views of French Arches],NA,NA,NA,Unknown|Unknown,French,NA,Unknown|Unknown,NA,NA,NA,|,1850s–1910s,1850,1919,Albumen silver prints,Mounts approximately: 8.3 x 16.8 cm (3 1/4 x 6 5/8 in.) to 8.9 x 17.8 cm (3 1/2 x 7 in.),NA,NA,"Gift of Weston J. Naef, in memory of Kathleen W. Naef and Weston J. Naef Sr., 1982",NA
273972,FALSE,Photographs,1994,Negative,"[Shoppers in Front of H.C.F. Koch & Co. Department Store Window, West 125th Street, New York City]",NA,NA,NA,Walker Evans,"American, St. Louis, Missouri 1903–1975 New Haven, Connecticut",NA,"Evans, Walker",American,1903,1975,NA,1930–31,1930,1931,Film negative,4 x 5 in.,NA,NA,"Walker Evans Archive, 1994","© Walker Evans Archive, The Metropolitan Museum of Art"
191869,FALSE,European Sculpture and Decorative Arts,1912,Saucers,Pair of saucers (part of a set),"British, Etruria, Staffordshire",NA,Decoration after a design by,Josiah Wedgwood and Sons|Laurence Sterne,"British, Etruria, Staffordshire, 1759–present|British, 1713–1768",NA,"Wedgwood and Sons, Josiah|Sterne, Laurence",British,1759      |1713,9999      |1768,|,1785–90,1785,1790,Jasperware,Diameter (each): 5 1/16 in. (12.9 cm),NA,NA,"Gift of Ferdinand Hermann, 1912",NA
341875,FALSE,Drawings and Prints,1917,Print,"A man dressed in costume gesturing to the right with an old man wearing a turban behind him, from 'Figurine'",NA,NA,NA,Salvator Rosa,"Italian, Arenella (Naples) 1615–1673 Rome",NA,"Rosa, Salvator",Italian,1615,1673,NA,ca. 1656–1657,1651,1662,Etching,Sheet: 5 9/16 × 3 3/4 in. (14.2 × 9.5 cm),NA,NA,"Purchase, Joseph Pulitzer Bequest, 1917",NA
59476,TRUE,Asian Art,2002,Garment hook,NA,North or northwest China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6th century B.C.,-599,-500,Bronze,H. 2 1/8 in. (5.4 cm); L. 4 1/8 in. (10.5 cm),NA,NA,"Gift of Mr. and Mrs. Eugene V. Thaw, 2002",NA
248801,TRUE,Greek and Roman Art,1913,Bust of a barbarian (?),Marble head of a man,Roman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A.D. 69–96,69,96,Marble,H. 13 1/2 in. (34.3 cm),NA,NA,"Rogers Fund, 1913",NA
337224,FALSE,Drawings and Prints,1997,Book,"American Art Yearbook, 1884",NA,NA,NA,Arthur B. Turner|New England Institute,"American, 19th century|Boston, Massachusetts",NA,"Turner, Arthur B.|New England Institute",American|American,1900      |1850,1999      |1900,|,1884,1884,1884,"Illustrations: artotype, phototype, heliotype, albertype, Ives half-tone, photoengraving",NA,NA,NA,"Gift of Clorinda Romano, 1997",NA
109318,TRUE,Costume Institute,1979,Hat,Hat,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1868,1863,1873,silk,NA,NA,NA,"Gift of The New York Historical Society, 1979",NA
48766,TRUE,Asian Art,1914,Vase,NA,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1662,1722,Porcelain,H. 29 1/2 in. (74.9 cm),NA,NA,"Bequest of Benjamin Altman, 1913",NA
205233,TRUE,European Sculpture and Decorative Arts,1970,Plate,Plate,"Chinese, for European market",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1765,1760,1770,Hard-paste porcelain,Diameter: 9 in. (22.9 cm),NA,NA,"Bequest of Alice Bradford Woolsey, 1970",NA
653652,FALSE,Drawings and Prints,1952,Rubbing,"Bell rubbing with fox preaching to geese, from Church of St. Peter, Seehausen, Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19th–20th century [bell dated early 14th century],1800,1930,Charcoal,Sheet: 10 3/8 × 14 5/16 in. (26.3 × 36.4 cm),NA,NA,"Fletcher Fund, 1952",NA
190842,TRUE,European Sculpture and Decorative Arts,1908,Tile,Tile,Dutch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620–40,1620,1640,Delftware (tin-glazed earthenware),Overall: 5 1/8 × 5 1/8 × 1/2 in. (13 × 13 × 1.3 cm),NA,NA,"Gift of W. R. Valentiner, 1908",NA
314939,FALSE,"Arts of Africa, Oceania, and the Americas",1986,Katsina,Katsina,Hopi,NA,NA,"Chief of Oraibi, Willy Tewaquaptewa",1871–1960,NA,"Chief of Oraibi, Willy Tewaquaptewa",NA,1871,1960,NA,ca. 1937,1925,1950,"Wood, paint, feathers",H. 7 1/2 in. (19.1 cm),United States,NA,"Gift of Lillian Dunn Miller, 1986",NA
627012,FALSE,Drawings and Prints,1953,Print,"Seated young woman, resting her chin in her hand",NA,NA,After,Guercino (Giovanni Francesco Barbieri),"Italian, Cento 1591–1666 Bologna",NA,Guercino (Giovanni Francesco Barbieri),Italian,1591,1666,NA,18th century,1700,1800,"Etching, crayon manner, printed in red ink","Mount: 11 9/16 × 8 1/8 in. (29.3 × 20.7 cm)
Sheet: 7 5/16 × 5 11/16 in. (18.5 × 14.4 cm)",NA,NA,"Harris Brisbane Dick Fund, 1953",NA
53562,TRUE,Asian Art,1978,Wine beaker,NA,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1600,-1046,Bronze,H. 11 1/4 in. (28.6 cm); Diam. 6 1/2 (16.5 cm),NA,NA,"Bequest of Ann Eden Woodward (Mrs. William Woodward Jr.), 1975",NA
250484,FALSE,Greek and Roman Art,1917,Vase fragment,Vase fragment,Roman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-670,330,Terracotta,H. 9.70 cm.,NA,NA,"Gift of J. Pierpont Morgan, 1917",NA
461618,TRUE,Robert Lehman Collection,1975,Frame,Tabernacle frame,"Italian, Tuscany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ca. 1860, style 16th century",1857,1863,Poplar back frame with walnut upper moldings.,"65.2 x 42.2, 23.3 x 19.2, 25 x 20.5 cm.",NA,NA,"Robert Lehman Collection, 1975",NA
709507,TRUE,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix (drinking cup),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500–480 B.C.,-530,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
693383,TRUE,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix (drinking cup),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,second quarter of the 5th century B.C.,-500,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
